path,title,h1,status,owner,audience,source_of_truth,last_reviewed,review_interval_days,line_count,byte_count,risky_terms,broken_local_links,has_front_matter
docs/release/final_beta_gate_refresh.md,Final Beta Gate Refresh,Final Beta Gate Refresh,,,,,,,69,4242,release-ready,0,False
docs/release/final_closure_certificate.md,Final Closure Certificate,Final Closure Certificate,,,,,,,30,1060,,0,False
docs/release/final_go_no_go_evidence.md,Final Go/No-Go Evidence,Final Go/No-Go Evidence,,,,,,,37,1358,,0,False
docs/release/first_audit_runtime_wiring_evidence.md,First Audit Runtime Wiring Evidence,First Audit Runtime Wiring Evidence,,,,,,,21,465,,0,False
docs/release/first_audit_runtime_wiring_pr.md,First Audit Runtime Wiring PR,First Audit Runtime Wiring PR,,,,,,,28,677,,0,False
docs/release/first_audit_runtime_wiring_report.md,First Audit Runtime Wiring Report,First Audit Runtime Wiring Report,,,,,,,94,4729,,0,False
docs/release/first_consent_runtime_wiring_pr.md,First Consent Runtime Wiring PR,First Consent Runtime Wiring PR,,,,,,,16,407,,0,False
docs/release/first_deep_readiness_runtime_wiring_pr.md,First Deep-Readiness Runtime Wiring PR,First Deep-Readiness Runtime Wiring PR,,,,,,,16,361,,0,False
docs/release/followup_audit_runtime_debt_queue.md,Follow-up Audit Runtime Debt Queue,Follow-up Audit Runtime Debt Queue,,,,,,,12,456,,0,False
docs/release/frontend_backend_validation.md,Frontend-Backend Validation Checklist,Frontend-Backend Validation Checklist,,,,,,,34,1552,,0,False
docs/release/go_no_go_review.md,Go/No-Go Review — EduBoost V2 Release,Go/No-Go Review — EduBoost V2 Release,,,,,,,153,4777,,0,False
docs/release/health_readiness_diagnostic_contract.md,Health and Readiness Diagnostic Contract,Health and Readiness Diagnostic Contract,,,,,,,37,1329,,0,False
docs/release/item_bank_launch_scope.md,Item Bank Launch Scope — Phase 9 G.6,Item Bank Launch Scope — Phase 9 G.6,,,,,,,107,2841,,0,False
docs/release/jwt_production_guard_repair_report.md,JWT Production Guard Repair Report,JWT Production Guard Repair Report,,,,,,,11,365,,0,False
docs/release/jwt_secret_rotation_evidence_status.md,JWT Secret Rotation Evidence Status,JWT Secret Rotation Evidence Status,,,,,,,55,1765,,0,False
docs/release/known_issues.md,Known Issues And Beta Limitations,Known Issues And Beta Limitations,,,,,,,17,976,,0,False
docs/release/lesson_authorization_hardening_report.md,Lesson Authorization Hardening Report,Lesson Authorization Hardening Report,,,,,,,10,358,,0,False
docs/release/lesson_object_authorization_introspection.md,Lesson Object Authorization Introspection,Lesson Object Authorization Introspection,,,,,,,23,720,,0,False
docs/release/lesson_object_authorization_repair_report.md,Lesson Object Authorization Repair Report,Lesson Object Authorization Repair Report,,,,,,,12,392,,0,False
docs/release/live_db_transaction_evidence_status.md,Live DB Transaction Evidence Status,Live DB Transaction Evidence Status,,,,,,,38,1534,,0,False
docs/release/local_audit_2026-06-10.md,EduBoost V2 -- Local Repo Audit,EduBoost V2 -- Local Repo Audit,,,,,,,128,5293,,0,False
docs/release/local_pytest_evidence_capture.md,Local Pytest Evidence Capture,Local Pytest Evidence Capture,,,,,,,40,1069,,0,False
docs/release/migration_evidence.md,Database Migration Evidence,Database Migration Evidence,,,,,,,46,1329,,0,False
docs/release/migration_latest.md,Database Migration Latest Run,Database Migration Latest Run,,,,,,,362,21312,,0,False
docs/release/migration_runbook.md,Database Migration Evidence Runbook,Database Migration Evidence Runbook,,,,,,,70,1846,,0,False
docs/release/next_content_ops_evidence_queue.md,Next Content and Operational Evidence Queue,Next Content and Operational Evidence Queue,,,,,,,16,538,,0,False
docs/release/next_execution_queue_after_1031_1070.md,Next Execution Queue After code_1031_1070,Next Execution Queue After code_1031_1070,,,,,,,15,529,,0,False
docs/release/next_execution_queue_after_1071_1110.md,Next Execution Queue After JWT-001 / code_1071_1110,Next Execution Queue After JWT-001 / code_1071_1110,,,,,,,15,425,,0,False
docs/release/next_execution_queue_after_1111_1150.md,Next Execution Queue After ARQ-001 / code_1111_1150,Next Execution Queue After ARQ-001 / code_1111_1150,,,,,,,14,454,,0,False
docs/release/next_execution_queue_after_1151_1190.md,Next Execution Queue After POPIA-001 / code_1151_1190,Next Execution Queue After POPIA-001 / code_1151_1190,,,,,,,15,631,production-ready,0,False
docs/release/next_execution_queue_after_1191_1230.md,Next Execution Queue After EVID-001 / code_1191_1230,Next Execution Queue After EVID-001 / code_1191_1230,,,,,,,14,495,,0,False
docs/release/next_execution_queue_after_1231_1270.md,Next Execution Queue After DIAG-001 / code_1231_1270,Next Execution Queue After DIAG-001 / code_1231_1270,,,,,,,15,543,,0,False
docs/release/next_execution_queue_after_1271_1310.md,Next Execution Queue After AUTH-REPO-001 / code_1271_1310,Next Execution Queue After AUTH-REPO-001 / code_1271_1310,,,,,,,13,588,,0,False
docs/release/next_execution_queue_after_1311_1350.md,Next Execution Queue After LESSON-AUTH-001 / code_1311_1350,Next Execution Queue After LESSON-AUTH-001 / code_1311_1350,,,,,,,14,528,,0,False
docs/release/next_execution_queue_after_1351_1390R.md,Next Execution Queue After ARCH-001R / code_1351_1390R,Next Execution Queue After ARCH-001R / code_1351_1390R,,,,,,,13,469,,0,False
docs/release/next_execution_queue_after_1391_1430.md,Next Execution Queue After TX-001 / code_1391_1430,Next Execution Queue After TX-001 / code_1391_1430,,,,,,,19,634,,0,False
docs/release/next_execution_queue_after_1431_1470.md,Next Execution Queue After TX-001B / code_1431_1470,Next Execution Queue After TX-001B / code_1431_1470,,,,,,,13,604,,0,False
docs/release/next_execution_queue_after_1471_1510.md,Next Execution Queue After TX-AUTH-001 / code_1471_1510,Next Execution Queue After TX-AUTH-001 / code_1471_1510,,,,,,,13,484,,0,False
docs/release/next_execution_queue_after_1511_1550.md,Next Execution Queue After TX-DIAG-001 / code_1511_1550,Next Execution Queue After TX-DIAG-001 / code_1511_1550,,,,,,,13,470,,0,False
docs/release/next_execution_queue_after_1551_1590.md,Next Execution Queue After TX-LESSON-001 / code_1551_1590,Next Execution Queue After TX-LESSON-001 / code_1551_1590,,,,,,,13,506,,0,False
docs/release/next_execution_queue_after_1591_1630.md,Next Execution Queue After TX-001C / code_1591_1630,Next Execution Queue After TX-001C / code_1591_1630,,,,,,,14,468,,0,False
docs/release/next_execution_queue_after_1631_1670.md,Next Execution Queue After EVID-001R + DIAG-SCORE-001 / code_1631_1670,Next Execution Queue After EVID-001R + DIAG-SCORE-001 / code_1631_1670,,,,,,,13,424,,0,False
docs/release/next_execution_queue_after_1671_1710.md,Next Execution Queue After CI-001 / code_1671_1710,Next Execution Queue After CI-001 / code_1671_1710,,,,,,,13,403,,0,False
docs/release/next_execution_queue_after_1711_1750.md,Next Execution Queue After DOCS-INTEL-001 / code_1711_1750,Next Execution Queue After DOCS-INTEL-001 / code_1711_1750,,,,,,,13,450,,0,False
docs/release/next_execution_queue_after_1751_1790.md,Next Execution Queue After TX-ROUTE-001 / code_1751_1790,Next Execution Queue After TX-ROUTE-001 / code_1751_1790,,,,,,,13,429,,0,False
docs/release/next_execution_queue_after_1791_1830.md,Next Execution Queue After EXT-GATE-001 / code_1791_1830,Next Execution Queue After EXT-GATE-001 / code_1791_1830,,,,,,,13,485,,0,False
docs/release/next_execution_queue_after_1831_1870.md,Next Execution Queue After RELEASE-GO-001 / code_1831_1870,Next Execution Queue After RELEASE-GO-001 / code_1831_1870,,,,,,,13,383,,0,False
docs/release/next_execution_queue_after_1871_1910.md,Next Execution Queue After BLOCKER-BURN-001 / code_1871_1910,Next Execution Queue After BLOCKER-BURN-001 / code_1871_1910,,,,,,,13,435,,0,False
docs/release/next_execution_queue_after_1911_1950.md,Next Execution Queue After STAGING-PROOF-001 / code_1911_1950,Next Execution Queue After STAGING-PROOF-001 / code_1911_1950,,,,,,,13,445,,0,False
docs/release/next_execution_queue_after_1951_1990.md,Next Execution Queue After CI-RUN-001 / code_1951_1990,Next Execution Queue After CI-RUN-001 / code_1951_1990,,,,,,,13,553,,0,False
docs/release/next_execution_queue_after_1991_2030.md,Next Execution Queue After APPROVAL-EVID-001 / code_1991_2030,Next Execution Queue After APPROVAL-EVID-001 / code_1991_2030,,,,,,,13,493,,0,False
docs/release/next_execution_queue_after_2031_2070.md,Next Execution Queue After ROUTE-TX-IMPL-001 / code_2031_2070,Next Execution Queue After ROUTE-TX-IMPL-001 / code_2031_2070,,,,,,,13,565,,0,False
docs/release/next_execution_queue_after_2071_2110.md,Next Execution Queue After ROUTE-TX-AUTH-001 / code_2071_2110,Next Execution Queue After ROUTE-TX-AUTH-001 / code_2071_2110,,,,,,,13,494,,0,False
docs/release/next_execution_queue_after_2111_2150.md,Next Execution Queue After ROUTE-TX-POPIA-001 / code_2111_2150,Next Execution Queue After ROUTE-TX-POPIA-001 / code_2111_2150,,,,,,,13,508,,0,False
docs/release/next_execution_queue_after_2111_2150R.md,Next Execution Queue After ROUTE-TX-POPIA-001R / code_2111_2150R,Next Execution Queue After ROUTE-TX-POPIA-001R / code_2111_2150R,,,,,,,14,608,,0,False
docs/release/next_execution_queue_after_2151_2190.md,Next Execution Queue After ROUTE-TX-DIAG-001 / code_2151_2190,Next Execution Queue After ROUTE-TX-DIAG-001 / code_2151_2190,,,,,,,13,524,,0,False
docs/release/next_execution_queue_after_2191_2230.md,Next Execution Queue After ROUTE-TX-ROLLUP-001 / code_2191_2230,Next Execution Queue After ROUTE-TX-ROLLUP-001 / code_2191_2230,,,,,,,13,579,,0,False
docs/release/next_execution_queue_after_2231_2270.md,Next Execution Queue After LIVE-DB-TX-EVID-001 / code_2231_2270,Next Execution Queue After LIVE-DB-TX-EVID-001 / code_2231_2270,,,,,,,14,530,,0,False
docs/release/next_execution_queue_after_2271_2310.md,Next Execution Queue After FINAL-GATE-REFRESH-001 / code_2271_2310,Next Execution Queue After FINAL-GATE-REFRESH-001 / code_2271_2310,,,,,,,13,512,,0,False
docs/release/next_execution_queue_after_2311_2350.md,Next Execution Queue After EVIDENCE-ATTACHMENT-RUNBOOK-001 / code_2311_2350,Next Execution Queue After EVIDENCE-ATTACHMENT-RUNBOOK-001 / code_2311_2350,,,,,,,16,522,,0,False
docs/release/next_execution_queue_after_2351_2390.md,Next Execution Queue After BETA-NO-GO-HANDOFF-001 / code_2351_2390,Next Execution Queue After BETA-NO-GO-HANDOFF-001 / code_2351_2390,,,,,,,21,626,,0,False
docs/release/next_execution_queue_after_2431_2470.md,Next Execution Queue After DEPLOY-FE-001 / code_2431_2470,Next Execution Queue After DEPLOY-FE-001 / code_2431_2470,,,,,,,14,510,,0,False
docs/release/next_execution_queue_after_2471_2510.md,Next Execution Queue After DEPLOY-FE-RUNTIME-001 / code_2471_2510,Next Execution Queue After DEPLOY-FE-RUNTIME-001 / code_2471_2510,,,,,,,10,472,,0,False
docs/release/next_execution_queue_after_2471_2510R.md,Next Execution Queue After DEPLOY-FE-RUNTIME-001R / code_2471_2510R,Next Execution Queue After DEPLOY-FE-RUNTIME-001R / code_2471_2510R,,,,,,,10,410,,0,False
docs/release/next_execution_queue_after_2511_2550.md,Next Execution Queue After AUTH-SERVICE-CLEANUP-001 / code_2511_2550,Next Execution Queue After AUTH-SERVICE-CLEANUP-001 / code_2511_2550,,,,,,,10,255,,0,False
docs/release/next_execution_queue_after_2551_2590.md,Next Execution Queue After AUTH-ROUTE-LOGOUT-DELEGATE-001 / code_2551_2590,Next Execution Queue After AUTH-ROUTE-LOGOUT-DELEGATE-001 / code_2551_2590,,,,,,,6,253,,0,False
docs/release/next_execution_queue_after_2551_2590R.md,Next Execution Queue After AUTH-ROUTE-LOGOUT-DELEGATE-001R / code_2551_2590R,Next Execution Queue After AUTH-ROUTE-LOGOUT-DELEGATE-001R / code_2551_2590R,,,,,,,6,255,,0,False
docs/release/next_execution_queue_after_2551_2590R2.md,Next Execution Queue After AUTH-ROUTE-LOGOUT-DELEGATE-001R2 / code_2551_2590R2,Next Execution Queue After AUTH-ROUTE-LOGOUT-DELEGATE-001R2 / code_2551_2590R2,,,,,,,6,257,,0,False
docs/release/next_execution_queue_after_2551_2590R3.md,Next Execution Queue After AUTH-ROUTE-LOGOUT-DELEGATE-001R3 / code_2551_2590R3,Next Execution Queue After AUTH-ROUTE-LOGOUT-DELEGATE-001R3 / code_2551_2590R3,,,,,,,6,257,,0,False
docs/release/next_execution_queue_after_2591_2630.md,Next Execution Queue After AUTH-LIFECYCLE-HTTP-PROOF-001 / code_2591_2630,Next Execution Queue After AUTH-LIFECYCLE-HTTP-PROOF-001 / code_2591_2630,,,,,,,10,384,,0,False
docs/release/next_execution_queue_after_2631_2670.md,Next Execution Queue After AUTH-LIFECYCLE-SEMANTIC-PROOF-001 / code_2631_2670,Next Execution Queue After AUTH-LIFECYCLE-SEMANTIC-PROOF-001 / code_2631_2670,,,,,,,10,372,,0,False
docs/release/next_execution_queue_after_2671_2710.md,Next Execution Queue After AUTH-REFRESH-DB-PROOF-001 / code_2671_2710,Next Execution Queue After AUTH-REFRESH-DB-PROOF-001 / code_2671_2710,,,,,,,14,421,,0,False
docs/release/next_execution_queue_after_2711_2750.md,Next Execution Queue After AUTH-REFRESH-DB-EVIDENCE-001 / code_2711_2750,Next Execution Queue After AUTH-REFRESH-DB-EVIDENCE-001 / code_2711_2750,,,,,,,28,897,,0,False
docs/release/next_execution_queue_after_2711_2750R.md,Next Execution Queue After AUTH-REFRESH-DB-EVIDENCE-001R / code_2711_2750R,Next Execution Queue After AUTH-REFRESH-DB-EVIDENCE-001R / code_2711_2750R,,,,,,,20,483,,0,False
docs/release/next_execution_queue_after_2751_2790.md,Next Execution Queue After CI-AUTH-REFRESH-DB-PROOF-001 / code_2751_2790,Next Execution Queue After CI-AUTH-REFRESH-DB-PROOF-001 / code_2751_2790,,,,,,,21,461,,0,False
docs/release/next_execution_queue_after_2791_2830.md,Next Execution Queue After FINAL-GATE-REFRESH-001R / code_2791_2830,Next Execution Queue After FINAL-GATE-REFRESH-001R / code_2791_2830,,,,,,,14,471,,0,False
docs/release/next_execution_queue_after_2831_2870.md,Next Execution Queue After POPIA-001R / code_2831_2870,Next Execution Queue After POPIA-001R / code_2831_2870,,,,,,,13,442,,0,False
docs/release/next_execution_queue_after_2831_2870R3.md,Next Execution Queue After POPIA-001R4 / code_2831_2870R3,Next Execution Queue After POPIA-001R4 / code_2831_2870R3,,,,,,,13,445,,0,False
docs/release/next_execution_queue_after_2871_2910.md,Next Execution Queue After CI-001 + EVID-001 / code_2871_2910,Next Execution Queue After CI-001 + EVID-001 / code_2871_2910,,,,,,,17,664,,0,False
docs/release/next_execution_queue_after_2911_2950.md,Next Execution Queue After STAGING-001R / code_2911_2950,Next Execution Queue After STAGING-001R / code_2911_2950,,,,,,,16,657,,0,False
docs/release/next_execution_queue_after_2911_2950_workflow.md,Next Execution Queue After STAGING-SMOKE-WORKFLOW-001 / code_2911_2950,Next Execution Queue After STAGING-SMOKE-WORKFLOW-001 / code_2911_2950,,,,,,,24,854,,0,False
docs/release/next_execution_queue_after_2951_2990.md,Next Execution Queue After DIAG-001R / code_2951_2990,Next Execution Queue After DIAG-001R / code_2951_2990,,,,,,,27,984,,0,False
docs/release/next_execution_queue_after_2991_3030.md,Next Execution Queue After AUDIT-BASELINE-REFRESH / code_2991_3030,Next Execution Queue After AUDIT-BASELINE-REFRESH / code_2991_3030,,,,,,,16,871,,0,False
docs/release/next_execution_queue_after_3071_3110.md,Next Execution Queue After DB-REPEATABILITY-001R / code_3071_3110,Next Execution Queue After DB-REPEATABILITY-001R / code_3071_3110,,,,,,,17,932,,0,False
docs/release/next_execution_queue_after_3111_3150.md,Next Execution Queue After DB-OWNERSHIP-001R / code_3111_3150,Next Execution Queue After DB-OWNERSHIP-001R / code_3111_3150,,,,,,,14,798,,0,False
docs/release/next_execution_queue_after_3151_3190.md,Next Execution Queue After DIAG-ITEMS-001R / code_3151_3190,Next Execution Queue After DIAG-ITEMS-001R / code_3151_3190,,,,,,,14,793,,0,False
